prefix_1,prefix_2,prefix_3,prefix_4,prefix_5,prefix_6,prefix_7,prefix_8,prefix_9,prefix_10,prefix_11,prefix_12,prefix_13,prefix_14,prefix_15,prefix_16,prefix_17,prefix_18,prefix_19,prefix_20,prefix_21,prefix_22,prefix_23,prefix_24,prefix_25,desired_cfs,idx,test_id,dataset,black_box
acreateapplication,wcompleteapplication,whandleleads,aconcept,aaccepted,wassesspotentialfraud,wcompleteapplication,ocreateoffer,wassesspotentialfraud,ocreateoffer,osentonlineonly,ocreated,osentmailandonline,wshortenedcompletion,aconcept,wcallafteroffers,avalidating,adenied,wcallafteroffers,oreturned,adenied,aincomplete,oreturned,osentonlineonly,ocancelled,15.0,21,10,sampled_logs,xgboost
acreateapplication,asubmitted,wcompleteapplication,aconcept,aaccepted,aconcept,wcompleteapplication,aaccepted,aaccepted,wassesspotentialfraud,ocancelled,0,whandleleads,0,ocancelled,ocancelled,0,oreturned,adenied,aincomplete,ocreated,acomplete,aaccepted,wvalidateapplication,aincomplete,15.0,21,11,sampled_logs,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,wassesspotentialfraud,wcompleteapplication,wcompleteapplication,aconcept,ocreateoffer,aaccepted,0,whandleleads,ocreated,aconcept,aconcept,aaccepted,acomplete,wshortenedcompletion,avalidating,osentonlineonly,ocreateoffer,wcallincompletefiles,avalidating,wvalidateapplication,0,15.0,21,12,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,whandleleads,wassesspotentialfraud,ocreateoffer,wshortenedcompletion,ocreated,ocreateoffer,osentmailandonline,0,wshortenedcompletion,wcallafteroffers,wcompleteapplication,wvalidateapplication,wassesspotentialfraud,wvalidateapplication,acancelled,0,orefused,acomplete,ocancelled,oreturned,wcallincompletefiles,apending,15.0,21,13,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,whandleleads,aaccepted,wassesspotentialfraud,osentmailandonline,aconcept,osentonlineonly,adenied,osentmailandonline,0,orefused,osentmailandonline,wcompleteapplication,ocreateoffer,wvalidateapplication,whandleleads,wvalidateapplication,aaccepted,wcompleteapplication,apending,acancelled,oaccepted,15.0,21,14,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,aaccepted,wassesspotentialfraud,ocreated,osentmailandonline,wassesspotentialfraud,wcallafteroffers,osentonlineonly,ocreated,wcompleteapplication,wcallafteroffers,adenied,avalidating,acomplete,acancelled,acancelled,wassesspotentialfraud,wcallincompletefiles,wcallincompletefiles,oreturned,wcallincompletefiles,apending,20.0,21,15,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,aconcept,aaccepted,wcompleteapplication,ocreated,aconcept,ocreated,aconcept,acancelled,ocreated,ocancelled,acancelled,osentmailandonline,wcallafteroffers,aaccepted,wcallincompletefiles,ocreated,wvalidateapplication,aaccepted,aincomplete,apending,aaccepted,ocreated,20.0,21,16,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,aconcept,wcompleteapplication,wcompleteapplication,aaccepted,wcompleteapplication,ocancelled,osentmailandonline,ocreateoffer,whandleleads,wassesspotentialfraud,wcallafteroffers,ocancelled,wshortenedcompletion,wvalidateapplication,ocancelled,orefused,acancelled,aincomplete,orefused,oreturned,aincomplete,0,20.0,21,17,sampled_logs,xgboost
acreateapplication,asubmitted,wcompleteapplication,whandleleads,wassesspotentialfraud,aconcept,aaccepted,ocreateoffer,osentonlineonly,osentonlineonly,acancelled,ocreated,adenied,wcallafteroffers,wcallafteroffers,acomplete,ocreateoffer,wshortenedcompletion,osentmailandonline,ocreateoffer,oaccepted,avalidating,oreturned,osentmailandonline,wcallincompletefiles,20.0,21,18,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,aaccepted,ocreateoffer,ocreated,wshortenedcompletion,aconcept,wcallafteroffers,wcompleteapplication,ocancelled,aaccepted,whandleleads,aaccepted,0,wvalidateapplication,wcompleteapplication,wvalidateapplication,orefused,0,ocreateoffer,wvalidateapplication,wcallincompletefiles,oaccepted,20.0,21,19,sampled_logs,xgboost
