prefix_1,prefix_2,prefix_3,prefix_4,prefix_5,prefix_6,prefix_7,prefix_8,prefix_9,prefix_10,prefix_11,prefix_12,prefix_13,prefix_14,prefix_15,prefix_16,prefix_17,prefix_18,prefix_19,prefix_20,prefix_21,prefix_22,prefix_23,prefix_24,prefix_25,desired_cfs,idx,test_id,dataset,black_box
acreateapplication,wcompleteapplication,whandleleads,aconcept,wcompleteapplication,aaccepted,wcompleteapplication,wassesspotentialfraud,wshortenedcompletion,osentonlineonly,aconcept,acomplete,ocreated,ocancelled,acomplete,osentmailandonline,wassesspotentialfraud,osentmailandonline,oaccepted,apending,oaccepted,osentonlineonly,wvalidateapplication,wcallafteroffers,oaccepted,5.0,21,3,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,whandleleads,wcompleteapplication,wcompleteapplication,aconcept,wassesspotentialfraud,ocreated,wcallafteroffers,osentmailandonline,aaccepted,wcompleteapplication,whandleleads,wcompleteapplication,acomplete,ocancelled,wassesspotentialfraud,osentmailandonline,adenied,aincomplete,ocreateoffer,apending,ocreated,aincomplete,5.0,21,4,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,aaccepted,aconcept,wshortenedcompletion,ocreateoffer,wassesspotentialfraud,ocancelled,osentonlineonly,wcallafteroffers,wcallafteroffers,ocreateoffer,wshortenedcompletion,wcallafteroffers,ocreated,oreturned,acancelled,wcallincompletefiles,apending,wassesspotentialfraud,ocreated,wvalidateapplication,oaccepted,10.0,21,5,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,aconcept,aaccepted,aconcept,ocreated,aaccepted,wshortenedcompletion,wassesspotentialfraud,aaccepted,wcompleteapplication,acomplete,acancelled,ocreateoffer,adenied,wcallafteroffers,oreturned,wassesspotentialfraud,aincomplete,oreturned,adenied,aincomplete,wvalidateapplication,apending,10.0,21,6,sampled_logs,xgboost
acreateapplication,asubmitted,wcompleteapplication,aconcept,whandleleads,wassesspotentialfraud,ocreateoffer,aaccepted,aaccepted,osentonlineonly,ocreateoffer,wshortenedcompletion,ocancelled,aaccepted,osentmailandonline,ocancelled,ocreated,osentonlineonly,wcallafteroffers,avalidating,ocreated,wcallafteroffers,apending,wvalidateapplication,0,10.0,21,7,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,whandleleads,wcompleteapplication,wassesspotentialfraud,wassesspotentialfraud,ocreated,osentmailandonline,aconcept,wcompleteapplication,wcallafteroffers,acancelled,wcallafteroffers,acomplete,wcallafteroffers,acomplete,adenied,wcompleteapplication,ocreateoffer,wcallafteroffers,acomplete,osentonlineonly,apending,ocreated,10.0,21,8,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,aconcept,aaccepted,ocreateoffer,wassesspotentialfraud,aaccepted,ocreated,wcallafteroffers,wassesspotentialfraud,osentmailandonline,aaccepted,ocancelled,wshortenedcompletion,avalidating,0,oreturned,avalidating,avalidating,osentonlineonly,acancelled,wvalidateapplication,oaccepted,apending,10.0,21,9,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,wcompleteapplication,wcompleteapplication,ocreated,aaccepted,ocreateoffer,wassesspotentialfraud,wassesspotentialfraud,osentonlineonly,wshortenedcompletion,aconcept,ocreateoffer,wcallafteroffers,avalidating,osentonlineonly,avalidating,oreturned,osentonlineonly,ocreateoffer,apending,adenied,oaccepted,15.0,21,10,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,aconcept,aaccepted,aconcept,wcompleteapplication,ocreated,ocreated,wshortenedcompletion,wassesspotentialfraud,wassesspotentialfraud,wcompleteapplication,wcallafteroffers,acomplete,wassesspotentialfraud,oreturned,aaccepted,acancelled,osentmailandonline,oreturned,wcompleteapplication,oreturned,oaccepted,oaccepted,15.0,21,11,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,aaccepted,aaccepted,aconcept,osentmailandonline,wcompleteapplication,aaccepted,ocancelled,acomplete,osentmailandonline,acancelled,wcompleteapplication,wcallafteroffers,whandleleads,acancelled,wcallafteroffers,avalidating,oaccepted,ocancelled,acomplete,orefused,oaccepted,15.0,21,12,sampled_logs,xgboost
acreateapplication,asubmitted,wcompleteapplication,aconcept,wcompleteapplication,aaccepted,aconcept,wshortenedcompletion,ocreateoffer,osentonlineonly,ocreated,acomplete,osentonlineonly,aconcept,wcallafteroffers,wshortenedcompletion,wshortenedcompletion,adenied,osentmailandonline,wvalidateapplication,oaccepted,aincomplete,apending,osentonlineonly,oaccepted,15.0,21,13,sampled_logs,xgboost
acreateapplication,wcompleteapplication,wcompleteapplication,aconcept,aaccepted,ocreateoffer,wassesspotentialfraud,aaccepted,whandleleads,ocreated,ocreateoffer,ocancelled,wcallafteroffers,wshortenedcompletion,wcompleteapplication,acomplete,whandleleads,osentonlineonly,osentmailandonline,avalidating,ocancelled,wcallincompletefiles,ocreated,apending,oaccepted,15.0,21,14,sampled_logs,xgboost
acreateapplication,asubmitted,wcompleteapplication,aconcept,wcompleteapplication,ocreateoffer,wshortenedcompletion,osentonlineonly,ocreated,wassesspotentialfraud,ocancelled,ocreated,ocreateoffer,wcallafteroffers,acomplete,acomplete,osentonlineonly,ocancelled,wcallafteroffers,avalidating,wcompleteapplication,wcallincompletefiles,aincomplete,adenied,oaccepted,20.0,21,15,sampled_logs,xgboost
acreateapplication,asubmitted,wcompleteapplication,aconcept,whandleleads,aaccepted,wassesspotentialfraud,wassesspotentialfraud,ocreated,ocreated,wshortenedcompletion,ocreateoffer,osentmailandonline,wcallafteroffers,whandleleads,wshortenedcompletion,wvalidateapplication,ocancelled,wvalidateapplication,osentonlineonly,ocancelled,orefused,ocreateoffer,wvalidateapplication,oaccepted,20.0,21,16,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,wcompleteapplication,ocreateoffer,ocreated,wcompleteapplication,aconcept,aaccepted,wcallafteroffers,osentmailandonline,aaccepted,wcallafteroffers,osentonlineonly,acomplete,orefused,avalidating,acomplete,aconcept,osentonlineonly,adenied,avalidating,oreturned,oaccepted,20.0,21,17,sampled_logs,xgboost
acreateapplication,asubmitted,whandleleads,whandleleads,wcompleteapplication,aconcept,aconcept,ocancelled,wcompleteapplication,ocancelled,aconcept,osentonlineonly,whandleleads,osentonlineonly,ocreateoffer,wcallafteroffers,avalidating,oreturned,wassesspotentialfraud,oaccepted,0,ocancelled,apending,osentonlineonly,oaccepted,20.0,21,18,sampled_logs,xgboost
acreateapplication,wcompleteapplication,whandleleads,whandleleads,aaccepted,aaccepted,wcompleteapplication,osentonlineonly,osentonlineonly,wcallafteroffers,wcompleteapplication,acomplete,wcallafteroffers,aconcept,wcompleteapplication,ocreated,ocreateoffer,acancelled,wcallafteroffers,adenied,wcompleteapplication,ocreated,adenied,wcallafteroffers,aaccepted,20.0,21,19,sampled_logs,xgboost
